timestamp,cpu_load,sys_ram,sys_sd,sys_volt,sys_curr,sys_pwr,sys_vbat,mcu_temp,gyro_temp,bat_v0,bat_i0,bat_ich0,bat_t0,bat_soc0,bat_v1,bat_i1,bat_ich1,bat_t1,bat_soc1,esc_i,serv_i1,serv_i2,eular_x,eular_y,eular_z,pressure,humidity,air_temp,servo1_ang,servo2_ang,esc_thr,gnss_lat,gnss_lon,gnss_speed,gnss_alt,gnss_course,gnss_sat
1646586315,0.00,18.829,0.140,2.502,4.8540,37.7311,2.9824,22.9,18.125,7.9658,-1.4874,0.0049,0.0000,0.0000,7.7580,-3.3593,0.0025,0.0000,0.0000,4.7797,0.6817,0.0148,8.38,-2.11,-7.70,102379.05,33.80,20.799,0.0,0.0,37,50.791092,-1.572183,0.00,83.30,148.7,5
1646586316,0.00,18.829,0.140,2.501,2.6489,20.6567,2.9830,23.3,18.125,8.0166,-0.5709,0.0028,0.0000,0.0000,7.8251,-2.0737,0.0014,0.0000,0.0000,2.3766,0.3122,0.0154,0.85,-0.53,-5.54,102380.38,33.81,20.802,0.0,0.0,17,50.791092,-1.572181,0.00,83.30,148.7,5
1646586317,0.00,18.829,0.140,2.501,1.1054,8.6438,2.9810,23.2,18.000,8.0248,-0.2918,0.0011,0.0000,0.0000,7.9139,-0.8097,0.0027,0.0000,0.0000,0.9307,0.1286,0.0182,-6.12,-1.25,-0.28,102386.30,33.79,20.808,-27.0,-27.0,1,50.791088,-1.572180,0.00,83.30,148.7,5
1646586318,0.00,18.829,0.140,2.502,0.6982,5.5081,2.9817,23.2,18.000,8.0230,-0.3025,0.0008,0.0000,0.0000,7.9441,-0.3927,0.0022,0.0000,0.0000,0.4853,0.0483,0.2066,-2.74,-2.13,1.69,102389.17,33.79,20.803,-30.0,-30.0,21,50.791084,-1.572178,0.00,83.30,148.7,5
1646586319,0.00,18.829,0.140,2.501,1.5797,12.3652,2.9826,23.1,18.000,8.0343,-0.1763,0.0006,0.0000,0.0000,7.8808,-1.4016,0.0011,0.0000,0.0000,1.2395,0.2326,0.0875,2.03,-3.63,-0.65,102376.30,33.76,20.752,-30.0,-30.0,41,50.791084,-1.572171,0.75,83.10,148.7,5
1646586321,0.00,18.829,0.140,2.502,1.8647,14.5673,2.9823,23.2,18.000,8.0337,-0.1487,0.0013,0.0000,0.0000,7.8396,-1.7150,-0.0003,0.0000,0.0000,1.6248,0.2496,0.1407,14.30,-0.57,-1.43,102334.48,33.74,20.466,0.0,0.0,21,50.791080,-1.572171,0.00,83.10,148.7,5
1646586322,0.00,18.829,0.140,2.502,0.8837,6.9367,2.9817,23.0,18.000,8.0299,-0.1621,0.0014,0.0000,0.0000,7.9160,-0.7208,-0.0007,0.0000,0.0000,0.7343,0.1885,0.0860,16.25,-2.14,-7.67,102388.36,33.74,20.802,0.0,0.0,1,50.791080,-1.572170,0.00,83.20,148.7,5
1646586323,0.00,18.829,0.140,2.502,0.4008,3.1607,2.9822,23.3,17.875,8.0326,-0.1363,0.0005,0.0000,0.0000,7.9540,-0.2640,0.0000,0.0000,0.0000,0.2682,0.0795,0.0435,-0.43,-2.10,-5.06,102385.70,33.74,20.798,0.0,0.0,0,50.791080,-1.572169,0.00,83.20,148.7,5
1646586324,0.00,18.829,0.140,2.502,0.2098,1.6636,2.9807,23.3,17.875,8.0336,-0.1139,-0.0002,0.0000,0.0000,7.9659,-0.0954,0.0007,0.0000,0.0000,0.0989,0.0417,0.0269,-5.29,-2.08,1.85,102386.01,33.69,20.795,0.0,0.0,0,50.791080,-1.572169,0.00,83.30,148.7,5
1646586325,0.00,18.829,0.140,2.501,0.1384,1.1040,2.9818,23.1,18.000,8.0349,-0.1040,-0.0005,0.0000,0.0000,7.9707,-0.0335,0.0014,0.0000,0.0000,0.0396,0.0274,0.0212,3.56,-1.92,3.58,102390.36,33.69,20.792,0.0,0.0,0,50.791073,-1.572166,0.00,83.30,148.7,5
1646586326,0.00,18.829,0.140,2.502,0.1310,1.0513,2.9829,23.0,18.000,8.0330,-0.1152,-0.0008,0.0000,0.0000,7.9720,-0.0164,0.0005,0.0000,0.0000,0.0176,0.0221,0.0193,2.63,-1.50,3.69,102375.18,33.66,20.712,0.0,0.0,0,50.791073,-1.572165,0.00,83.30,148.7,5
1646586327,0.00,18.829,0.140,2.502,0.1226,0.9842,2.9826,23.0,18.000,8.0379,-0.1175,-0.0009,0.0000,0.0000,7.9734,-0.0052,0.0008,0.0000,0.0000,0.0086,0.0197,0.0178,1.43,-1.93,6.68,102387.63,33.66,20.787,0.0,0.0,0,50.791073,-1.572164,0.00,83.30,148.7,5
1646586328,0.00,18.829,0.140,2.502,0.1079,0.8671,2.9830,23.2,18.000,8.0370,-0.1057,-0.0004,0.0000,0.0000,7.9733,-0.0022,0.0004,0.0000,0.0000,0.0038,0.0207,0.0170,1.59,-1.78,11.48,102388.29,33.64,20.793,0.0,0.0,0,50.791073,-1.572164,0.00,83.40,148.7,5
1646586329,0.00,18.829,0.140,2.502,0.1107,0.8898,2.9823,23.2,18.000,8.0378,-0.1086,-0.0005,0.0000,0.0000,7.9735,-0.0013,0.0014,0.0000,0.0000,0.0011,0.0199,0.0168,1.52,-1.83,15.26,102386.77,33.64,20.783,0.0,0.0,0,50.791069,-1.572160,0.00,83.40,148.7,5
1646586330,0.00,18.829,0.140,2.502,0.1419,1.1391,2.9826,23.3,18.000,8.0367,-0.1220,-0.0000,0.0000,0.0000,7.9757,-0.0107,0.0093,0.0000,0.0000,0.0036,0.0200,0.0174,1.87,-1.87,18.97,102312.16,33.65,20.302,0.0,0.0,0,50.791069,-1.572160,0.00,83.40,148.7,5
1646586331,0.00,18.829,0.140,2.502,0.1409,1.1311,2.9820,23.2,18.000,8.0342,-0.1244,-0.0005,0.0000,0.0000,7.9736,-0.0135,0.0035,0.0000,0.0000,0.0065,0.0199,0.0165,1.82,-1.68,21.11,102382.83,33.59,20.768,0.0,0.0,0,50.791069,-1.572159,0.00,83.40,148.7,5
1646586333,0.00,18.829,0.140,2.501,0.1229,0.9871,2.9821,22.8,18.000,8.0375,-0.1134,-0.0005,0.0000,0.0000,7.9725,-0.0066,0.0034,0.0000,0.0000,0.0028,0.0200,0.0189,1.48,-1.84,23.34,102389.30,33.61,20.781,0.0,0.0,0,50.791069,-1.572159,0.00,83.50,148.7,5
1646586334,0.00,18.829,0.140,2.502,0.2166,1.7342,2.9821,23.0,18.125,8.0338,-0.1712,-0.0008,0.0000,0.0000,7.9720,-0.0445,0.0017,0.0000,0.0000,0.0026,0.0088,0.1506,1.71,-1.98,25.86,102393.34,33.57,20.765,-27.9,-27.9,1,50.791069,-1.572159,0.00,83.50,148.7,5
1646586335,0.00,18.829,0.140,2.502,0.2083,1.6698,2.9825,22.9,18.000,8.0367,-0.1681,-0.0007,0.0000,0.0000,7.9720,-0.0368,0.0040,0.0000,0.0000,0.0076,0.0035,0.1244,1.83,-1.97,27.98,102382.84,33.57,20.714,-27.6,-27.6,8,50.791069,-1.572159,0.00,83.20,148.7,5
1646586336,0.00,18.829,0.140,2.502,0.5559,4.4251,2.9829,23.2,17.875,8.0337,-0.2466,-0.0003,0.0000,0.0000,7.9510,-0.3082,0.0014,0.0000,0.0000,0.3900,0.0367,0.1161,4.35,-3.61,28.59,102366.57,33.57,20.609,-27.6,-27.6,28,50.791069,-1.572159,0.00,83.20,148.7,5
1646586337,0.00,18.829,0.140,2.502,1.7331,13.5722,2.9836,23.2,17.875,8.0418,-0.1000,0.0040,0.0000,0.0000,7.8635,-1.6291,0.0001,0.0000,0.0000,1.7522,0.2449,0.0566,6.60,-3.38,29.03,102395.81,33.58,20.774,-27.4,-27.4,31,50.791061,-1.572147,0.00,83.20,135.8,5
1646586338,0.00,18.829,0.140,2.502,1.2577,9.8894,2.9810,23.3,18.000,8.0390,-0.1195,0.0018,0.0000,0.0000,7.8974,-1.1270,0.0001,0.0000,0.0000,1.1592,0.1493,0.0812,2.40,-1.55,31.46,102396.77,33.59,20.766,-26.4,-26.4,11,50.791061,-1.572147,0.00,83.30,135.8,5
1646586339,0.00,18.829,0.140,2.502,0.6165,4.8670,2.9800,23.3,17.875,8.0336,-0.1528,0.0010,0.0000,0.0000,7.9400,-0.4623,0.0004,0.0000,0.0000,0.4939,0.1327,0.0804,0.03,-1.79,35.56,102396.32,33.59,20.765,-29.1,-29.1,13,50.791058,-1.572146,0.00,83.40,135.8,5
1646586340,0.00,18.829,0.140,2.502,0.5740,4.5677,2.9833,23.3,17.875,8.0281,-0.2676,0.0004,0.0000,0.0000,7.9532,-0.3066,-0.0005,0.0000,0.0000,0.4557,0.0538,0.0942,1.64,-1.77,39.18,102395.27,33.59,20.764,-29.1,-29.1,17,50.791050,-1.572151,1.48,83.60,135.8,5
1646586341,0.00,18.829,0.140,2.502,0.6236,4.9822,2.9827,23.1,17.875,8.0242,-0.4018,0.0008,0.0000,0.0000,7.9585,-0.2219,-0.0009,0.0000,0.0000,0.3836,0.0222,0.0716,0.04,-2.12,40.94,102393.08,33.57,20.765,-29.1,-29.1,17,50.791027,-1.572133,3.46,83.60,152.2,5
1646586342,0.00,18.829,0.140,2.502,0.5311,4.2303,2.9829,23.3,17.875,8.0357,-0.1625,0.0016,0.0000,0.0000,7.9490,-0.3672,-0.0001,0.0000,0.0000,0.4433,0.1000,0.0434,0.79,-2.06,42.77,102390.22,33.55,20.754,-29.1,-29.1,17,50.791012,-1.572119,3.67,83.40,153.2,5
1646586343,0.00,18.829,0.140,2.502,0.4521,3.6043,2.9830,23.3,17.875,8.0313,-0.1743,-0.0002,0.0000,0.0000,7.9534,-0.2780,-0.0001,0.0000,0.0000,0.3306,0.0447,0.0340,1.27,-1.80,43.67,102396.56,33.52,20.750,-29.1,-29.1,17,50.791012,-1.572118,1.42,82.80,153.2,5
1646586345,0.00,18.829,0.140,2.501,0.3896,3.1093,2.9829,23.1,18.000,8.0268,-0.1737,0.0000,0.0000,0.0000,7.9581,-0.2152,0.0006,0.0000,0.0000,0.3320,0.0220,0.0640,-0.09,-1.62,44.95,102394.49,33.50,20.753,-30.0,-30.0,6,50.791012,-1.572121,1.31,81.80,153.2,5
1646586346,0.00,18.829,0.140,2.501,0.2424,1.9386,2.9819,23.1,18.000,8.0314,-0.1514,-0.0011,0.0000,0.0000,7.9669,-0.0902,0.0019,0.0000,0.0000,0.1199,0.0085,0.0864,0.12,-1.69,46.11,102393.60,33.44,20.746,-30.0,-30.0,-2,50.791019,-1.572131,0.98,81.50,153.2,5
1646586347,0.00,18.829,0.140,2.501,0.1814,1.4537,2.9829,23.2,18.000,8.0314,-0.1396,-0.0000,0.0000,0.0000,7.9718,-0.0416,0.0003,0.0000,0.0000,0.0426,0.0607,0.0789,-3.26,-1.85,46.88,102344.86,33.40,20.438,-30.0,-30.0,-4,50.791023,-1.572137,0.92,81.80,153.2,5
1646586348,0.00,18.829,0.140,2.503,0.2037,1.6340,2.9816,22.9,17.875,8.0345,-0.1620,-0.0004,0.0000,0.0000,7.9721,-0.0409,0.0013,0.0000,0.0000,0.0270,0.0234,0.1280,-0.67,-1.66,48.00,102381.65,33.32,20.711,-30.0,-30.0,-5,50.791042,-1.572155,0.70,82.10,153.2,5
1646586349,0.00,18.829,0.140,2.502,0.2163,1.7350,2.9819,23.2,17.875,8.0332,-0.1727,-0.0000,0.0000,0.0000,7.9708,-0.0428,0.0006,0.0000,0.0000,0.0505,0.0096,0.1310,-3.36,-1.80,49.58,102389.45,33.24,20.726,-30.0,-30.0,-5,50.791065,-1.572181,1.88,81.50,153.2,5
1646586350,0.00,18.829,0.140,2.502,0.1688,1.3539,2.9813,23.1,17.875,8.0323,-0.1399,0.0001,0.0000,0.0000,7.9726,-0.0289,-0.0002,0.0000,0.0000,0.0239,0.0421,0.0599,-3.12,-1.86,50.64,102346.60,33.15,20.480,-30.0,-30.0,-5,50.791073,-1.572193,0.81,81.40,153.2,5
1646586351,0.00,18.829,0.140,2.502,0.2267,1.8163,2.9818,23.0,17.875,8.0304,-0.1520,-0.0001,0.0000,0.0000,7.9732,-0.0755,-0.0006,0.0000,0.0000,0.0194,0.0176,0.0652,-0.37,-1.63,50.82,102386.72,33.07,20.705,-30.0,-30.0,-5,50.791096,-1.572220,0.73,81.80,153.2,5
1646586352,0.00,18.829,0.140,2.502,0.1752,1.4046,2.9819,23.1,17.750,8.0310,-0.1360,0.0005,0.0000,0.0000,7.9725,-0.0365,0.0022,0.0000,0.0000,0.0165,0.0684,0.0558,-3.07,-1.86,52.02,102389.49,32.97,20.710,-30.0,-30.0,-5,50.791107,-1.572230,0.00,81.90,153.2,5
1646586353,0.00,18.829,0.140,2.503,0.3255,2.5941,2.9820,23.0,17.875,8.0291,-0.1926,0.0001,0.0000,0.0000,7.9630,-0.1315,0.0012,0.0000,0.0000,0.0680,0.0257,0.2191,-1.11,-1.69,55.14,102386.79,32.90,20.692,30.0,30.0,-12,50.791111,-1.572235,0.00,82.10,153.2,5
1646586354,0.00,18.829,0.140,2.503,0.2763,2.2016,2.9822,23.0,17.875,8.0311,-0.1781,0.0004,0.0000,0.0000,7.9677,-0.0964,0.0008,0.0000,0.0000,0.0549,0.0113,0.1932,-1.43,-2.19,56.52,102390.02,32.84,20.701,30.0,30.0,8,50.791115,-1.572238,0.00,82.10,153.2,5
1646586356,0.00,18.829,0.140,2.503,0.2880,2.3047,2.9828,22.9,17.875,8.0312,-0.1883,0.0001,0.0000,0.0000,7.9675,-0.0997,-0.0001,0.0000,0.0000,0.0833,0.0045,0.1198,-2.70,-1.94,56.60,102382.91,32.76,20.654,30.0,30.0,7,50.791115,-1.572238,0.90,82.10,153.2,5
1646586357,0.00,18.829,0.140,2.503,0.2180,1.7466,2.9834,23.2,17.875,8.0316,-0.1633,-0.0005,0.0000,0.0000,7.9722,-0.0550,0.0002,0.0000,0.0000,0.0353,0.0026,0.0912,0.23,-1.79,55.78,102387.48,32.68,20.688,30.0,30.0,6,50.791107,-1.572243,0.95,81.60,153.2,6
1646586358,0.00,18.829,0.140,2.502,0.1998,1.6018,2.9828,23.2,17.875,8.0342,-0.1531,-0.0009,0.0000,0.0000,7.9706,-0.0475,0.0001,0.0000,0.0000,0.0464,0.0034,0.0803,0.49,-2.06,54.50,102391.64,32.62,20.683,30.0,30.0,11,50.791206,-1.572338,0.95,81.10,153.2,6
1646586359,0.00,18.829,0.140,2.501,0.6473,5.1235,2.9820,23.1,17.750,8.0372,-0.1462,0.0011,0.0000,0.0000,7.9286,-0.5233,-0.0002,0.0000,0.0000,0.4007,0.1022,0.0540,1.69,-3.80,53.51,102389.48,32.54,20.673,30.0,30.0,32,50.791203,-1.572336,1.07,80.90,153.2,6
1646586360,0.00,18.829,0.140,2.503,1.5604,12.2251,2.9813,23.0,17.750,8.0398,-0.0874,0.0020,0.0000,0.0000,7.8612,-1.4693,0.0016,0.0000,0.0000,1.5679,0.3162,0.0248,3.73,-3.26,53.55,102356.50,32.48,20.459,30.0,30.0,37,50.791195,-1.572334,1.78,79.90,153.2,6
1646586361,0.00,18.829,0.140,2.502,2.5481,19.8225,2.9819,23.0,17.875,8.0378,-0.0753,0.0026,0.0000,0.0000,7.8005,-2.4683,0.0020,0.0000,0.0000,1.8737,0.4800,0.0268,5.72,-1.81,53.04,102389.54,32.43,20.664,30.0,30.0,29,50.791187,-1.572329,1.91,80.30,153.2,6
1646586363,0.00,18.829,0.140,2.501,1.4352,11.2469,2.9819,23.1,17.750,8.0350,-0.2092,0.0009,0.0000,0.0000,7.8808,-1.2235,0.0017,0.0000,0.0000,1.0287,0.2125,0.0415,0.22,-1.72,53.57,102392.24,32.32,20.660,30.0,30.0,19,50.791176,-1.572322,1.59,80.40,153.2,6
1646586364,0.00,18.829,0.140,2.501,1.2925,10.1924,2.9808,23.0,17.750,8.0342,-0.2481,0.0008,0.0000,0.0000,7.9049,-1.0433,0.0004,0.0000,0.0000,0.8961,0.1590,0.0345,1.50,-1.99,53.56,102388.31,32.27,20.662,30.0,30.0,25,50.791161,-1.572326,1.66,79.90,153.2,6
1646586365,0.00,18.829,0.140,2.502,1.9182,15.0304,2.9825,23.1,17.875,8.0413,-0.1417,0.0017,0.0000,0.0000,7.8540,-1.7745,0.0003,0.0000,0.0000,1.6958,0.2498,0.0209,4.94,-2.33,52.13,102389.67,32.19,20.647,30.0,30.0,33,50.791157,-1.572338,1.92,79.90,153.2,6
1646586366,0.00,18.829,0.140,2.502,1.8717,14.6904,2.9814,23.0,17.875,8.0351,-0.2423,0.0021,0.0000,0.0000,7.8494,-1.6264,0.0009,0.0000,0.0000,1.6238,0.2094,0.1743,2.72,-1.12,51.15,102385.20,32.15,20.642,0.0,0.0,20,50.791145,-1.572338,2.12,79.70,210.2,6
1646586367,0.00,18.829,0.140,2.502,0.8740,6.8903,2.9810,22.9,17.750,8.0304,-0.2335,0.0009,0.0000,0.0000,7.9241,-0.6403,-0.0007,0.0000,0.0000,0.6862,0.0795,0.1103,-0.60,-1.10,53.82,102388.49,32.13,20.639,0.0,0.0,0,50.791145,-1.572353,1.76,80.70,210.2,6
1646586368,0.00,19.374,0.142,2.501,0.3929,3.1082,2.9814,22.8,17.875,8.0311,-0.1602,0.0007,0.0000,0.0000,7.9555,-0.2306,0.0014,0.0000,0.0000,0.2551,0.1617,0.0505,-1.90,-1.46,55.13,102387.77,32.04,20.630,0.0,0.0,0,50.791145,-1.572367,1.20,82.00,210.2,6
1646586369,0.00,19.374,0.142,2.502,0.2374,1.8887,2.9808,22.9,17.875,8.0349,-0.1441,0.0011,0.0000,0.0000,7.9656,-0.0922,-0.0000,0.0000,0.0000,0.0971,0.0659,0.0321,-4.02,-1.78,55.64,102336.38,31.99,20.278,-0.8,-0.8,-5,50.791149,-1.572375,0.57,82.60,210.2,6
1646586370,0.00,19.374,0.142,2.501,0.4156,3.3212,2.9807,23.0,17.875,8.0266,-0.2728,0.0011,0.0000,0.0000,7.9662,-0.1424,-0.0007,0.0000,0.0000,0.2589,0.0264,0.0959,-4.68,-0.56,56.05,102387.90,31.92,20.586,-0.8,-0.8,-25,50.791157,-1.572389,1.67,83.40,210.2,6
1646586371,0.00,19.374,0.142,2.502,1.3441,10.5473,2.9806,23.1,17.875,8.0363,-0.1690,0.0029,0.0000,0.0000,7.8753,-1.1665,0.0057,0.0000,0.0000,1.3984,0.1975,0.0454,-10.55,0.49,59.01,102391.66,31.91,20.611,-0.8,-0.8,-45,50.791164,-1.572405,2.12,84.10,289.9,6
1646586372,0.00,19.374,0.142,2.502,3.5545,27.4137,2.9821,23.2,17.750,8.0320,-0.3128,0.0041,0.0000,0.0000,7.7387,-3.2321,0.0055,0.0000,0.0000,3.2669,0.5750,0.0191,-5.42,0.24,68.16,102389.38,31.81,20.598,1.4,1.4,-50,50.791153,-1.572411,1.71,84.10,289.9,6
1646586373,0.00,19.374,0.142,2.501,3.4288,26.4895,2.9811,23.1,17.875,8.0352,-0.2107,0.0051,0.0000,0.0000,7.7302,-3.2112,0.0017,0.0000,0.0000,3.5537,0.5414,0.0319,-6.42,-1.98,69.88,102383.72,31.74,20.525,0.0,0.0,-35,50.791130,-1.572418,1.68,84.90,215.1,6
1646586374,0.00,19.374,0.142,2.502,2.1207,16.5044,2.9822,22.8,17.875,8.0398,-0.1212,0.0026,0.0000,0.0000,7.8281,-1.9973,-0.0003,0.0000,0.0000,1.8314,0.3187,0.0278,-2.21,-2.74,69.21,102387.01,31.70,20.572,0.0,0.0,-15,50.791130,-1.572419,1.03,85.70,215.1,6
1646586376,0.00,19.374,0.142,2.502,0.9014,7.0464,2.9813,23.0,17.750,8.0356,-0.1658,0.0010,0.0000,0.0000,7.9164,-0.7346,0.0001,0.0000,0.0000,0.6882,0.2160,0.0198,0.09,-2.42,69.77,102371.29,31.64,20.464,0.0,0.0,0,50.791130,-1.572410,1.79,85.70,215.1,6
1646586377,0.00,19.374,0.142,2.501,0.4813,3.7929,2.9818,22.9,17.750,8.0332,-0.1985,-0.0004,0.0000,0.0000,7.9515,-0.2830,0.0002,0.0000,0.0000,0.2701,0.0817,0.0509,-0.98,-2.16,71.95,102388.82,31.60,20.555,-1.0,-1.0,-14,50.791134,-1.572397,1.95,86.60,76.5,5
1646586378,0.00,19.374,0.142,2.501,0.4932,3.9272,2.9827,23.1,17.750,8.0284,-0.3120,-0.0000,0.0000,0.0000,7.9579,-0.1815,-0.0003,0.0000,0.0000,0.3543,0.0312,0.0824,-1.87,-1.95,76.31,102392.16,31.55,20.546,-2.2,-2.2,-21,50.791138,-1.572382,1.94,87.60,76.5,5
1646586379,0.00,19.374,0.142,2.502,0.7417,5.9211,2.9821,23.0,17.750,8.0206,-0.4562,0.0005,0.0000,0.0000,7.9543,-0.2854,-0.0004,0.0000,0.0000,0.5912,0.0337,0.1076,-0.21,-2.18,82.95,102356.15,31.50,20.339,-2.2,-2.2,-22,50.791138,-1.572370,1.86,88.20,76.5,5
1646586380,0.00,19.374,0.142,2.502,0.7639,6.1015,2.9807,22.8,17.875,8.0176,-0.4817,0.0015,0.0000,0.0000,7.9520,-0.2799,0.0007,0.0000,0.0000,0.5732,0.0311,0.1052,-1.07,-2.72,89.37,102390.58,31.49,20.536,0.0,0.0,-13,50.791134,-1.572357,1.74,88.80,76.5,5
1646586381,0.00,19.374,0.142,2.502,0.4018,3.2141,2.9806,22.9,17.750,8.0257,-0.2887,0.0006,0.0000,0.0000,7.9652,-0.1122,0.0003,0.0000,0.0000,0.2249,0.0121,0.0773,-0.68,-2.75,95.59,102387.02,31.42,20.531,0.0,0.0,0,50.791119,-1.572338,1.91,89.30,76.5,5
1646586382,0.00,19.374,0.142,2.502,0.3023,2.4201,2.9824,23.1,17.750,8.0285,-0.2190,0.0007,0.0000,0.0000,7.9670,-0.0818,0.0008,0.0000,0.0000,0.1178,0.0046,0.0926,0.81,-3.00,102.08,102384.56,31.41,20.507,-1.8,-1.8,15,50.791092,-1.572308,3.70,89.30,134.5,5
1646586383,0.00,19.374,0.142,2.502,0.9426,7.4386,2.9824,22.9,17.750,8.0338,-0.1779,0.0019,0.0000,0.0000,7.9199,-0.7622,0.0007,0.0000,0.0000,0.8364,0.1026,0.0828,7.13,-4.46,106.64,102391.59,31.38,20.527,-1.8,-1.8,32,50.791069,-1.572276,2.79,90.30,126.4,5
1646586384,0.00,19.374,0.142,2.503,1.4781,11.5893,2.9820,23.1,17.625,8.0404,-0.0840,0.0019,0.0000,0.0000,7.8618,-1.3926,-0.0003,0.0000,0.0000,1.2510,0.2129,0.0626,5.29,-3.66,109.82,102329.70,31.35,20.149,-1.0,-1.0,24,50.791065,-1.572265,1.90,90.70,126.4,5
1646586385,0.00,19.374,0.142,2.501,0.8363,6.5947,2.9815,23.1,17.750,8.0322,-0.1866,0.0013,0.0000,0.0000,7.9175,-0.6481,0.0003,0.0000,0.0000,0.6184,0.0915,0.0808,2.31,-2.68,113.92,102390.56,31.34,20.524,0.0,0.0,4,50.791027,-1.572221,2.74,87.10,149.5,5
1646586387,0.00,19.374,0.142,2.501,0.4192,3.3220,2.9816,22.7,17.875,8.0337,-0.1768,0.0010,0.0000,0.0000,7.9516,-0.2408,0.0006,0.0000,0.0000,0.2284,0.0343,0.0567,2.02,-2.64,116.85,102371.17,31.30,20.421,0.0,0.0,0,50.790981,-1.572180,2.96,83.80,179.5,5
1646586388,0.00,19.374,0.142,2.502,0.4199,3.3381,2.9827,22.7,17.625,8.0299,-0.2464,0.0002,0.0000,0.0000,7.9623,-0.1716,0.0017,0.0000,0.0000,0.0916,0.0122,0.2304,1.63,-2.47,119.47,102389.77,31.30,20.492,-11.4,-11.4,4,50.790966,-1.572176,2.85,83.60,183.0,5
1646586389,0.00,19.374,0.142,2.503,0.2682,2.1412,2.9815,22.8,17.625,8.0335,-0.1995,-0.0000,0.0000,0.0000,7.9697,-0.0692,-0.0005,0.0000,0.0000,0.0444,0.0044,0.1513,1.83,-2.44,122.15,102391.09,31.28,20.523,-13.0,-13.0,4,50.790951,-1.572176,2.32,82.60,178.6,5
1646586390,0.00,19.374,0.142,2.502,0.2456,1.9664,2.9817,22.9,17.625,8.0309,-0.1970,0.0001,0.0000,0.0000,7.9703,-0.0480,0.0005,0.0000,0.0000,0.0344,0.0022,0.1158,1.49,-2.36,124.31,102329.84,31.30,20.141,-27.2,-27.2,-11,50.790932,-1.572166,2.32,82.50,181.1,5
1646586391,0.00,19.374,0.142,2.501,0.2863,2.2941,2.9817,23.1,17.625,8.0291,-0.2351,0.0001,0.0000,0.0000,7.9696,-0.0509,0.0002,0.0000,0.0000,0.0643,0.0005,0.0940,1.10,-2.15,126.08,102379.61,31.33,20.440,-30.0,-30.0,-11,50.790920,-1.572165,2.24,82.50,175.7,5
1646586392,0.00,19.374,0.142,2.502,0.2558,2.0512,2.9825,23.1,17.750,8.0293,-0.2152,0.0002,0.0000,0.0000,7.9697,-0.0403,0.0001,0.0000,0.0000,0.0348,0.0010,0.0869,1.56,-2.39,125.96,102389.52,31.33,20.506,-30.0,-30.0,9,50.790905,-1.572164,2.50,81.80,187.2,5
1646586393,0.00,19.374,0.142,2.501,0.2362,1.8937,2.9819,22.9,17.625,8.0290,-0.1960,-0.0002,0.0000,0.0000,7.9695,-0.0386,0.0017,0.0000,0.0000,0.0765,0.0011,0.0705,1.62,-2.29,125.22,102390.06,31.33,20.507,-30.0,-30.0,11,50.790890,-1.572160,2.06,81.50,191.6,5
1646586394,0.00,19.374,0.142,2.501,0.2181,1.7497,2.9821,22.8,17.625,8.0313,-0.1837,-0.0000,0.0000,0.0000,7.9732,-0.0333,0.0011,0.0000,0.0000,0.0941,0.1591,0.0444,1.98,-2.18,125.99,102389.12,31.35,20.504,-30.0,-30.0,11,50.790874,-1.572159,1.98,80.90,173.8,5
1646586395,0.00,19.374,0.142,2.502,0.2898,2.3215,2.9801,22.9,17.750,8.0293,-0.2073,-0.0003,0.0000,0.0000,7.9685,-0.0831,-0.0004,0.0000,0.0000,0.2398,0.0974,0.0514,2.71,-2.91,127.12,102379.27,31.37,20.444,-30.0,-30.0,21,50.790855,-1.572149,1.98,80.60,161.5,5
1646586396,0.00,19.374,0.142,2.501,1.2389,9.7644,2.9798,22.9,17.750,8.0358,-0.1052,0.0020,0.0000,0.0000,7.9069,-1.1302,0.0015,0.0000,0.0000,1.1368,0.1879,0.0357,7.58,-3.41,129.00,102381.12,31.40,20.453,-30.0,-30.0,30,50.790844,-1.572145,2.71,80.50,167.9,5
1646586397,0.00,19.374,0.142,2.501,1.7088,13.4183,2.9799,23.1,17.750,8.0425,-0.0491,0.0023,0.0000,0.0000,7.8653,-1.6577,-0.0003,0.0000,0.0000,1.4691,0.2501,0.0154,8.78,-2.84,131.62,102393.81,31.43,20.502,-30.0,-30.0,29,50.790833,-1.572145,3.14,80.70,172.1,5
1646586399,0.00,19.374,0.142,2.502,1.5048,11.8322,2.9808,22.9,17.625,8.0413,-0.0301,0.0026,0.0000,0.0000,7.8671,-1.4711,0.0010,0.0000,0.0000,1.5193,0.2063,0.0194,7.61,-2.29,134.56,102390.96,31.48,20.499,-30.0,-30.0,26,50.790821,-1.572146,3.14,80.60,182.6,5
1646586400,0.00,19.374,0.142,2.502,1.4362,11.3096,2.9822,22.8,17.625,8.0436,-0.0220,0.0022,0.0000,0.0000,7.8755,-1.4101,0.0019,0.0000,0.0000,1.4362,0.3776,0.0199,6.98,-2.24,137.08,102389.40,31.48,20.487,-30.0,-30.0,26,50.790825,-1.572161,1.78,80.10,182.6,5
